DATE,SP500
2014-12-01,2058.90
2015-01-01,1994.99
2015-02-01,2104.50
2015-03-01,2067.89
2015-04-01,2085.51
2015-05-01,2107.39
2015-06-01,2063.11
2015-07-01,2103.84
2015-08-01,1972.18
2015-09-01,1920.03
2015-10-01,2079.36
2015-11-01,2080.41
2015-12-01,2043.94
2016-01-01,1940.24
2016-02-01,1932.23
2016-03-01,2059.74
2016-04-01,2065.3
2016-05-01,2096.96
2016-06-01,2098.86
2016-07-01,2173.6
2016-08-01,2170.95
2016-09-01,2168.27
2016-10-01,2126.15
2016-11-01,2198.81
2016-12-01,2238.83
2017-01-01,2278.87
2017-02-01,2363.64
2017-03-01,2362.72
2017-04-01,2384.2
2017-05-01,2411.8
2017-06-01,2423.41
2017-07-01,2470.3
2017-08-01,2471.65
2017-09-01,2519.36
2017-10-01,2575.26
2017-11-01,2647.58
2017-12-01,2673.61
2018-01-01,2823.81
2018-02-01,2713.83
2018-03-01,2640.87
2018-04-01,2648.05
2018-05-01,2705.27
2018-06-01,2718.37
2018-07-01,2816.29
2018-08-01,2901.52
2018-09-01,2913.98
2018-10-01,2711.74
2018-11-01,2760.17
2018-12-01,2506.85
2019-01-01,2704.1
2019-02-01,2784.49
2019-03-01,2834.4
2019-04-01,2945.83
2019-05-01,2752.06
2019-06-01,2941.76
2019-07-01,2980.38
2019-08-01,2926.46
2019-09-01,2976.74
2019-10-01,3037.56
2019-11-01,3140.98
2019-12-01,3230.78
2020-01-01,3225.52
2020-02-01,2954.22
2020-03-01,2584.59
2020-04-01,2912.43
2020-05-01,3044.31
2020-06-01,3100.29
2020-07-01,3271.12
2020-08-01,3500.31
2020-09-01,3363.0
2020-10-01,3269.96
2020-11-01,3621.63
2020-12-01,3756.07
2021-01-01,3714.24
2021-02-01,3811.15
2021-03-01,3972.89
2021-04-01,4181.17
2021-05-01,4204.11
2021-06-01,4297.5
2021-07-01,4395.26
2021-08-01,4522.68
2021-09-01,4307.54
2021-10-01,4605.38
2021-11-01,4567.0
2021-12-01,4766.18
2022-01-01,4515.55
2022-02-01,4373.94
2022-03-01,4530.41
2022-04-01,4131.93
2022-05-01,4132.15
2022-06-01,3785.38
2022-07-01,4130.29
2022-08-01,3955.0
2022-09-01,3585.62
2022-10-01,3871.98
2022-11-01,4080.11
2022-12-01,3839.5
2023-01-01,4076.6
2023-02-01,3970.15
2023-03-01,4109.31
2023-04-01,4169.48
2023-05-01,4179.83
2023-06-01,4450.38
2023-07-01,4588.96
2023-08-01,4507.66
2023-09-01,4288.05
2023-10-01,4193.8
2023-11-01,4567.8
2023-12-01,4769.83
2024-01-01,4845.65
2024-02-01,5096.27
2024-03-01,5254.35
2024-04-01,5035.69
2024-05-01,5277.51
2024-06-01,5460.48
2024-07-01,5522.3
2024-08-01,5648.4
2024-09-01,5762.48
2024-10-01,5705.45
